stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,147.11,4.09,0,32.69,0,0,0,0,0,0,16.35,0,0,0,0,0,65.38,12.26,12.26,0,0,0,0,155.28,539.41,53.12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,39.58,1.07,0,20.33,2.14,3.21,0,0,0,0,0,0,0,0,0,4.28,95.21,2.14,10.7,0,1.07,0,0,814.11,74.89,7.49,2.14,0,35.3,0,0,18.19,1.07,0,3.21,0,0,0
21Day,52.2,1.34,0,84.33,0,9.37,1.34,34.8,0,0,0,8.03,0,2.68,0,4.02,10.71,2.68,21.42,0,0,1.34,1.34,275.74,13.39,17.4,9.37,0,21.42,10.71,1.34,0,1.34,24.09,4.02,0,0,5.35
3Month,0.32,1.6,0.32,34.23,0,0,0,198.69,1.92,0,0,15.68,1.92,0,4.8,1.6,3.84,0.96,2.56,0.32,0,0.96,9.28,8.32,0.32,18.24,2.56,0,0.96,1.6,8.96,0.64,0,0,0.32,0.32,2.88,1.28
22Month,0.55,1.09,2.19,13.67,0.55,0,0,93.48,3.83,1.09,0,29.52,0.55,0.55,8.2,1.09,1.64,3.28,1.09,0,1.09,1.09,1.64,3.28,0,15.85,0.55,0.55,0.55,0,2.73,0.55,0,0,0,0,0,1.09
