stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,57.21,0,192.06,4.09,8.17,0,0,0,0,0,0,16.35,0,0,0,0,20.43,53.12,32.69,412.73,0,0,0,0,122.59,2370.11,0,0,0,53.12,0,0,0,0,0,0,0,0,0,0
72hpf,43.86,24.61,0,93.07,19.26,39.58,0,1.07,0,0,0,0,0,0,0,8.56,0,46,176.52,0,244.98,0,9.63,9.63,2.14,868.67,443.96,8.56,3.21,0,198.98,7.49,0,0,64.19,14.98,8.56,19.26,0,0,0
21Day,56.22,6.69,2.68,195.43,12.05,53.54,0,38.82,0,0,2.68,0,0,21.42,2.68,26.77,22.76,12.05,69.6,13.39,287.78,1.34,0,28.11,1.34,282.43,164.64,4.02,1.34,0,89.68,22.76,0,5.35,33.46,14.72,33.46,20.08,2.68,0,8.03
3Month,3.84,40.31,13.12,361.86,5.76,0,5.44,8,0.96,21.12,19.84,1.28,0,501.04,24.64,15.68,88.63,37.43,138.22,32.31,222.68,59.51,1.92,25.6,24.32,27.52,11.52,19.2,8,0,9.6,14.08,0.32,227.8,6.08,0.96,0,5.12,39.67,85.75,41.59
22Month,0.55,36.63,19.13,135.57,1.09,0,2.19,6.01,1.09,18.04,24.6,104.41,0,857.7,10.93,28.43,119.17,12.57,40.45,46.47,180.94,5.47,5.47,13.67,3.28,23.51,1.64,27.33,6.56,1.09,4.92,1.09,0,82.54,16.4,13.67,0,0.55,3.28,0,9.29
