stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3456182914007,0,0,0,0
72hpf,8.55832913172862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0.639898599108391,0.639898599108391,6.7189352906381,0.319949299554195,1.91969579732517,2.23964509687937,0,3.19949299554195,1.91969579732517,0.639898599108391,3.51944229509615,0.319949299554195,0.639898599108391,3.19949299554195,0.959847898662586,0.319949299554195,0.959847898662586,0,0,0,12.7979719821678,4.15934089420454,7.99873248885489
22Month,0.546654651197433,0,1.09330930239487,0,0,0.546654651197433,1.6399639535923,14.7596755823307,0,0,1.6399639535923,0,0,0,0.546654651197433,0,0,0,0,1.09330930239487,3.82658255838203,0,0
