stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,12.26,20.43,8.17,0,0,0,0,0,102.16,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,18.19,6.42,2.14,0,0,0,0,0,0,0,2.14,0,0,85.58,0,9.63,0,0,0,1.07,175.45,20.33,0,0,26.74,0,0,0,1.07,0,3.21,0,0,0
21Day,5.35,6.69,0,105.74,5.35,2.68,0,0,0,1.34,0,0,6.69,9.37,1.34,1.34,46.85,2.68,17.4,0,0,0,5.35,77.63,8.03,0,0,18.74,2.68,0,2.68,0,1.34,1.34,0,0,8.03
3Month,0.64,3.84,0.64,179.17,0.64,0,0.64,0.32,3.52,29.44,0,10.56,63.03,4.16,1.92,7.04,46.71,20.48,5.44,3.2,0,2.24,33.59,1.92,0.32,1.28,0.32,2.24,1.28,11.2,0,0,0,0,4.48,3.2,18.24
22Month,0.55,3.83,1.64,47.01,0,0,1.09,0,0.55,46.47,0.55,29.52,45.37,7.11,3.28,3.83,8.75,18.59,5.47,0.55,0.55,0.55,1.64,0.55,0,0.55,1.64,0.55,0,0.55,0,0,0,1.64,0.55,0,7.65
