stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,40.86,49.04,0,0,0,0,0,326.91,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,43.86,68.47,0,39.58,18.19,34.23,0,2.14,0,0,11.77,0,0,0,5.35,0,31.02,136.93,27.81,152.98,0,9.63,2.14,1.07,250.33,304.89,1.07,3.21,0,123.03,3.21,0,0,54.56,1.07,5.35,22.47,0,0,0
21Day,96.37,10.71,4.02,151.25,20.08,148.58,0,65.59,0,5.35,33.46,1.34,18.74,6.69,64.25,22.76,36.14,212.83,30.79,493.92,1.34,0,88.34,0,115.11,206.13,2.68,5.35,0,172.67,32.12,0,5.35,37.48,4.02,9.37,36.14,6.69,0,22.76
3Month,3.52,141.1,5.76,4082.55,23.68,0,13.44,1.6,1.6,28.8,325.71,0.32,183.97,51.83,5.12,71.03,362.82,89.91,87.35,216.29,21.12,2.24,34.87,47.03,84.79,5.12,12.8,35.83,0,36.79,28.8,0.64,155.82,10.24,0.32,0,37.11,1836.51,47.03,38.07
22Month,2.73,401.79,4.92,664.73,27.33,0,6.56,5.47,2.73,14.21,331.27,27.33,7654.81,20.77,17.49,49.75,141.04,37.72,207.18,300.11,4.92,88.56,22.41,2.73,82,1.64,10.39,39.91,21.87,19.13,1.09,0,10.39,21.32,33.35,0,14.21,379.38,0,18.59
