stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,28.6,0,61.3,4.09,0,0,4.09,0,0,0,0,0,0,4.09,0,24.52,24.52,0,49.04,0,0,0,0,1062.47,490.37,0,0,8.17,0,0,0,0,0,12.26,0,0,0
72hpf,406.52,80.23,0,243.91,69.54,333.77,0,4.28,0,0,6.42,0,1.07,0,14.98,1.07,99.49,566.99,86.65,456.8,0,23.54,9.63,9.63,48320.33,1477.38,27.81,74.89,583.04,9.63,0,351.96,25.67,27.81,67.4,0,0,0
21Day,178.02,50.86,10.71,376.13,32.12,305.19,0,70.94,0,4.02,14.72,1.34,38.82,14.72,80.31,54.88,22.76,192.75,73.62,440.38,0,1.34,56.22,0,13687.84,496.6,46.85,184.72,252.98,281.09,10.71,168.66,58.9,108.42,36.14,1.34,0,61.57
3Month,1.28,109.42,1.6,78.71,1.92,0,0.64,0.32,0.32,2.56,4.16,4.16,29.12,10.24,0.64,10.88,2.24,30.4,13.76,31.04,13.12,0.32,2.88,5.44,213.41,10.88,78.71,125.1,3.2,3.52,104.62,56.31,1.92,0.32,8,3.52,205.41,10.88
22Month,1.09,370.09,2.19,52.48,1.09,0,1.64,1.09,0,2.19,18.04,8.75,90.74,9.84,3.28,9.84,1.09,14.21,38.81,68.33,4.92,4.92,6.01,0.55,213.2,7.65,110.42,415.46,3.83,3.28,94.02,295.74,9.29,0,12.03,1.64,2.19,11.48
