stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,8.17,20.43,81.73,0,0,0,0,24.52,523.06,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,6.42,0,8.56,4.28,0,0,7.49,0,0,0,0,0,4.28,0,26.74,24.61,1.07,32.09,0,1.07,2.14,0,112.33,126.24,0,1.07,0,33.16,4.28,2.14,6.42,1.07,0,0,0,0
21Day,26.77,2.68,0,68.27,1.34,13.39,0,26.77,1.34,0,0,9.37,0,28.11,0,4.02,17.4,4.02,91.02,0,0,4.02,0,49.53,57.56,0,0,0,34.8,10.71,2.68,8.03,2.68,2.68,0,0,12.05
3Month,0,2.56,1.6,36.79,0.32,0,0.64,1.92,0.96,3.52,0.32,49.59,2.24,5.76,11.52,2.88,10.56,6.08,9.28,0.64,0.32,0.32,0.96,1.6,0.32,1.28,1.6,0,0.96,2.24,55.03,0.64,0,0,2.88,2.24,11.52
22Month,0,3.83,2.73,17.49,0.55,0,0.55,1.64,4.37,7.11,9.84,222.49,3.83,13.12,26.24,1.64,4.37,14.21,7.65,0,4.37,1.64,0,1.09,1.09,0.55,0,3.83,0,0,25.15,1.64,0,0,0.55,0,7.65
