stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0
72hpf,0,2.13958228293216,0,0,0,0,0,11.7677025561269,0,1.06979114146608,0,6.41874684879647,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,34.801860293286,0,0,0,1.33853308820331,0,0,0
3Month,0.639898599108391,0,0.319949299554195,2.23964509687937,0.319949299554195,0.319949299554195,0.639898599108391,4.15934089420454,0,0,0,0,3.19949299554195,5.75908739197552,0.319949299554195
22Month,0,0,0.546654651197433,4.9198918607769,0,0,0,1.09330930239487,0,0,0.546654651197433,0,4.37323720957947,0,0
