stage,Epithelial.cell,Erythrocyte,Neural.cell,Neural.progenitor.cell,Retinal.cell
24hpf,0,0,0,8.17280914570035,0
72hpf,1.06979114146608,0,1.06979114146608,0,0
21Day,0,2.67706617640661,0,0,0
22Month,0,0,0,0,0.546654651197433
