stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell,Osteoblast,Retinal.cell,Retinal.cone.cell
72hpf,0,0,0,0,0,1.06979114146608,0,0,0
21Day,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331,1.33853308820331,13.3853308820331
22Month,0,0,2.18661860478973,0.546654651197433,0,0,0,0,0
