stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,0,0,0,0,4.09,0,4.09,0,24.52,0,0,0,0,0,4.09,40.86,4.09,0,0,0,0,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,1.07,0,39.58,0,0,0,52.42,0,1.07,0,0,0,0,6.42,0,33.16,10.7,0,1.07,0,0,3.21,22.47,96.28,12.84,2.14,4.28,0,5.35,2.14,0,0,0,0,0,3.21,0,0,0
21Day,33.46,10.71,41.49,346.68,1.34,52.2,0,153.93,20.08,2.68,0,0,8.03,17.4,123.15,92.36,16.06,42.83,187.39,56.22,0,0,92.36,9.37,152.59,17.4,32.12,38.82,0,29.45,22.76,0,8.03,4.02,2.68,10.71,389.51,0,0,49.53
3Month,7.04,28.48,53.75,435.13,0.64,0,7.68,26.88,467.45,39.03,0.32,0,83.19,128.62,28.48,935.53,21.76,29.44,103.66,67.51,9.6,2.56,384.58,208.93,10.24,0.96,60.79,74.87,0,6.08,16.96,0.32,34.23,1.6,0,0,6.08,52.47,10.56,371.78
22Month,2.73,74.89,114.25,210.46,0,0,7.65,45.37,307.22,89.1,8.2,0,355.87,131.2,70.52,1019.51,3.83,9.84,105.5,69.97,0,28.43,338.38,14.21,11.48,0.55,83.64,113.16,4.37,4.37,4.92,0,40.45,4.37,2.19,0,8.75,10.93,0,254.74
