stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,8.17,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,112.33,0,2.14,0,2.14,0,0,0,0,0,0,0,1.07,0,5.35,5.35,1.07,232.14,0,0,31.02,3.21,10.7,9.63,0,0,18.19,0,0,0,0,0,0,0,0,0,0
21Day,12.05,2.68,1.34,579.58,1.34,24.09,0,41.49,0,2.68,0,2.68,0,22.76,6.69,29.45,219.52,491.24,2251.41,0,0,24.09,0,48.19,32.12,0,1.34,88.34,82.99,0,0,0,8.03,1.34,4.02,0,0,13.39
3Month,0.32,39.67,10.88,220.77,1.28,0,37.75,1.28,69.75,66.55,0.96,171.49,115.5,3.84,108.14,86.07,101.42,375.62,9411.63,25.6,0.64,75.19,15.36,97.58,6.08,9.92,8.64,31.99,95.66,0.32,40.95,7.68,0.32,0,0.32,103.98,35.51,87.03
22Month,1.64,3.83,0.55,16.95,0,0,7.65,2.73,1.09,7.65,0.55,75.98,3.83,1.64,2.73,10.39,8.75,51.39,1376.48,1.64,2.73,12.57,0,1.64,0.55,13.67,13.67,0,1.09,0,3.83,3.83,0,0,0,0,0,77.62
