stage,Epithelial.cell,Hatching.gland,Hepatocyte,Keratinocyte,Macrophage
24hpf,0,4.08640457285017,0,0,0
72hpf,1.06979114146608,0,0,0,0
21Day,0,0,0,1.33853308820331,1.33853308820331
22Month,0,0,1.6399639535923,0.546654651197433,0.546654651197433
