stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07,47.07,1.07,0,0,0,17.12,0,0,0,2.14,1.07,0,0,0,0,0,0,0,0,0,1.07,0,0,0
21Day,10.71,1.34,12.05,25.43,0,34.8,0,1.34,0,0,0,125.82,0,2.68,475.18,1.34,13.39,22.76,30.79,0,1.34,5.35,0,41.49,12.05,10.71,1.34,0,16.06,12.05,0,0,5.35,0,9.37,0,0,0,4.02
3Month,2.24,9.92,17.28,150.38,0.32,0,14.08,1.28,71.67,30.4,0.32,4345.23,39.99,2.24,4026.56,15.04,39.99,43.83,44.15,8.96,4.16,20.16,10.24,3.84,1.28,66.87,7.04,0,2.88,76.15,0.32,24,2.24,0.32,0,0,11.52,18.24,24.64
22Month,1.09,10.93,20.23,71.61,0.55,0,4.37,0,125.73,26.79,4.92,1487.45,6.56,1.64,5548.54,1.09,2.73,20.77,22.96,2.19,31.71,10.93,0,0.55,0.55,50.84,7.65,2.19,2.19,7.65,0,7.11,2.73,0.55,0,0,1.64,0,8.75
