stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,28.6,0,0,4.09,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,23.54,1.07,0,108.05,1.07,4.28,0,0,0,0,0,0,1.07,0,0,0,1.07,2.14,1.07,12.84,0,0,0,0,35.3,328.43,0,0,0,37.44,0,0,0,1.07,0,0,0,0
21Day,2.68,0,0,567.54,0,2.68,0,4.02,0,0,0,0,0,0,1.34,1.34,0,1.34,0,9.37,0,0,0,0,17.4,103.07,0,0,0,2.68,1.34,0,0,0,0,0,0,2.68
3Month,1.6,7.36,3.52,3287.48,0.32,0,137.9,1.6,0,16.32,28.8,0.32,160.93,117.74,2.56,59.83,7.36,51.19,244.44,108.46,16.64,0.96,6.08,2.56,2.56,1.92,4.16,1.92,0,9.6,6.08,32.63,1.92,0,0.64,8,3.52,57.27
22Month,28.97,68.88,13.12,23547.7,1.09,0,592.57,7.11,0.55,32.25,589.29,47.56,2272.44,302.85,36.08,124.64,20.23,243.26,659.27,322.53,14.76,261.85,32.8,3.83,11.48,54.67,95.66,17.49,3.83,6.01,135.57,4.37,13.12,24.05,0.55,7.65,0.55,176.57
