stage,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Pancreatic.cell
24hpf,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0,1.33853308820331
22Month,0.546654651197433,0,0.546654651197433,0.546654651197433,0,0
