stage,Erythrocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,4.08640457285017,0,12.2592137185505,0
72hpf,0,1.06979114146608,0,0,0,1.06979114146608
21Day,1.33853308820331,0,0,1.33853308820331,0,0
