stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1336.25,629.31,0,3260.95,159.37,93.99,0,16.35,0,0,40.86,0,253.36,40.86,0,8.17,4.09,245.18,580.27,2374.2,7841.81,0,4.09,0,24.52,2958.56,57990.17,12.26,0,0,829.54,0,0,12.26,0,0,273.79,0,0,0
72hpf,1013.09,326.29,0,1314.77,335.91,380.85,0,67.4,0,0,34.23,0,3.21,9.63,0,116.61,1.07,936.07,1602.55,277.08,3783.85,0,74.89,118.75,42.79,13874.12,11570.86,55.63,90.93,0,2543.96,102.7,53.49,1269.84,139.07,88.79,197.91,0,0,2.14
21Day,1469.71,186.06,77.63,4367.63,143.22,1374.67,0,1222.08,1.34,29.45,81.65,4.02,0,89.68,65.59,997.21,366.76,354.71,1413.49,671.94,5625.85,6.69,12.05,432.35,16.06,3983.47,5007.45,56.22,133.85,0,2072.05,518.01,133.85,868.71,157.95,283.77,148.58,13.39,0,281.09
3Month,6.08,32.31,9.92,451.77,4.48,0,6.4,11.84,2.24,79.03,147.18,0.64,0,221.08,148.14,27.52,226.2,43.19,104.3,204.77,176.93,25.6,1.28,75.51,27.84,24.32,12.48,36.15,16,0,9.28,23.36,797.95,9.28,0.64,0,9.92,56.63,268.76,146.54
22Month,4.37,58.49,21.32,233.97,4.92,0,8.75,15.31,0,50.29,276.06,107.69,0,570.16,92.38,94.57,387.03,19.68,30.61,379.38,198.44,5.47,29.52,53.03,2.19,20.77,8.2,47.01,25.69,2.19,6.01,4.37,280.98,19.68,16.4,0,3.83,10.39,0,56.31
