stage,Endothelial.cell,Erythrocyte,Erythroid.progenitor.cell,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
72hpf,0,0,0,1.06979114146608,0,1.06979114146608,2.13958228293216,0,0,0,0
21Day,0,1.33853308820331,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0.319949299554195,0,0,0,0.319949299554195,0,0,0.319949299554195,5.11918879286713,0.319949299554195,2.55959439643356
