stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,1.06979114146608,0,0,0,2.13958228293216,0,1.06979114146608,0,88.7926647416845,1.06979114146608,2.13958228293216,0
21Day,0,0,0,0,1.33853308820331,0,0,0,1.33853308820331,0,1.33853308820331,65.588121321962,1.33853308820331,0,1.33853308820331
3Month,0,0,0,0,0,0,0.959847898662586,0.319949299554195,0.319949299554195,0,0,1.27979719821678,0,0,0
22Month,0,0,1.6399639535923,0,0,1.09330930239487,5.46654651197433,0,0.546654651197433,1.09330930239487,0,1.6399639535923,0,0,0
