stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,3.21,0,9.63,0,0,0,0,0,0,0,0,0,1.07,8.56,4.28,4.28,0,1.07,0,0,35.3,14.98,0,0,0,4.28,0,0,1.07,0,0,0,0,0
21Day,0,0,0,10.71,0,8.03,0,0,0,0,0,0,0,2.68,1.34,1.34,6.69,0,6.69,0,0,1.34,0,18.74,2.68,2.68,0,0,0,0,0,2.68,2.68,0,0,0,2.68
3Month,0.32,1.28,0.64,20.8,0.32,0,0,0,2.88,5.12,0,34.55,2.24,0,14.72,2.88,6.72,6.08,7.36,1.28,0.64,1.92,1.6,1.28,0.32,0.64,0.32,0,0,1.28,8.64,0,0,0,1.92,12.8,4.16
22Month,0.55,6.01,3.83,14.76,0,0,1.64,0.55,2.19,15.85,6.56,150.33,2.73,0,21.32,1.09,2.19,11.48,14.21,0.55,2.73,1.64,0,0,0,0.55,1.09,1.64,0.55,0.55,2.19,0.55,0.55,0.55,1.09,0,4.37
