stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,36.78,0,73.56,0,8.17,0,0,0,0,0,0,0,0,0,20.43,65.38,89.9,355.52,0,0,0,0,155.28,2272.04,0,0,20.43,0,0,0,0,0,8.17,0,0,0
72hpf,23.54,6.42,0,16.05,8.56,16.05,0,1.07,0,3.21,0,0,0,2.14,0,22.47,38.51,4.28,52.42,0,3.21,1.07,0,232.14,170.1,1.07,2.14,41.72,3.21,0,21.4,3.21,1.07,8.56,0,0,0
21Day,17.4,2.68,2.68,41.49,1.34,18.74,0,18.74,0,1.34,0,0,1.34,10.71,1.34,4.02,6.69,13.39,65.59,0,0,6.69,0,50.86,45.51,2.68,1.34,21.42,14.72,0,4.02,0,4.02,1.34,0,0,4.02
3Month,0.32,2.56,0.64,20.48,0.32,0,0.32,0.64,4.8,9.28,0,55.99,12.48,0.96,14.08,3.2,5.12,7.04,6.4,0.32,0.32,4.48,1.6,0.64,0.96,0.96,1.28,0.32,3.2,15.04,0.32,0,0,0.32,1.92,36.15,7.68
22Month,0.55,6.01,1.09,18.59,0,0,1.64,2.73,6.01,18.04,8.2,226.32,13.12,7.11,31.71,1.09,3.28,29.52,16.4,1.09,2.19,4.37,0,2.19,0,2.19,4.37,0.55,1.09,12.03,1.64,1.64,0,0,0.55,0,4.37
