stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.1,24.52,0,0,0,0,0,0,0,0,0,28.6,0,0,0
72hpf,132.65,6.42,0,47.07,6.42,47.07,0,1.07,0,4.28,0,0,3.21,0,22.47,113.4,5.35,104.84,0,6.42,2.14,1.07,18105.15,259.96,0,2.14,0,126.24,1.07,0,33.16,0,0,25.67,0,0,0
21Day,147.24,6.69,17.4,232.9,14.72,125.82,0,40.16,1.34,6.69,37.48,16.06,32.12,28.11,16.06,274.4,37.48,271.72,0,0,22.76,0,12661.18,107.08,2.68,8.03,0,89.68,101.73,1.34,29.45,24.09,33.46,5.35,0,0,22.76
3Month,0,0.32,0,5.12,0,0,1.28,0,0.64,3.2,13.76,1.92,0,5.44,0.64,4.48,5.12,3.52,0.96,0,1.6,2.24,445.69,0,0.96,0,0,0.64,0,3.52,0,0,0,0,2.56,4.8,2.56
22Month,0,1.09,0,3.28,0,0,0,0,0,6.56,28.97,2.73,0,1.64,1.09,1.09,4.37,4.37,0,0.55,0,0,311.05,0,0.55,0,0.55,0,0.55,0,0,0,0,0,0,0,1.64
