stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0
72hpf,0,0,0,0,0,0,3.20937342439823,0,0,0
21Day,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0
3Month,0.319949299554195,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0.639898599108391,0,0,0,0.639898599108391
