stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,16.35,36.78,0,0,0,0,12.26,216.58,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,1.07,0,5.35,1.07,2.14,0,0,0,0,0,0,0,2.14,0,9.63,8.56,0,18.19,0,3.21,0,0,42.79,33.16,0,0,0,1.07,0,0,4.28,0,0,0,0,0
21Day,9.37,1.34,1.34,10.71,0,10.71,0,5.35,0,0,0,2.68,0,4.02,2.68,0,5.35,1.34,13.39,0,0,0,0,17.4,13.39,0,2.68,0,4.02,4.02,0,0,0,0,0,0,0
3Month,0,2.24,1.28,19.84,0,0,0.32,0.32,2.56,14.72,0,153.58,11.2,1.92,28.48,3.2,5.76,3.84,7.68,0.64,0,3.2,2.56,0,0.96,2.24,1.6,0,0,3.52,24.96,0,0,0,2.56,83.83,9.92
22Month,0,3.83,2.19,10.93,0,0,1.09,0,2.19,50.29,10.93,337.83,10.93,3.83,33.89,1.09,1.09,26.79,8.2,0,8.2,2.19,0,1.09,0,1.09,0.55,2.19,0,0,7.11,1.09,0.55,0,0.55,0,4.92
