stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,12.26,0,4.09,0,0,0,0,8.17,0,0,0,0,0,0,24.52,0,0,0,0,0,4.09,73.56,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,1.07,3.21,1.07,0,0,0,0,0,0,0,1.07,0,4.28,11.77,0,5.35,0,1.07,0,1.07,22.47,14.98,0,1.07,0,9.63,0,0,6.42,0,0,4.28,0,0,0
21Day,5.35,0,0,14.72,0,5.35,5.35,0,5.35,0,0,1.34,1.34,5.35,2.68,0,8.03,6.69,20.08,0,0,0,0,9.37,10.71,0,1.34,0,8.03,4.02,1.34,10.71,2.68,1.34,1.34,0,0,1.34
3Month,0,1.28,1.28,17.6,0,0,0.32,6.4,4.16,0,0,55.03,5.44,0.64,33.27,0.96,3.84,10.56,3.84,0.96,0,2.88,6.4,1.6,0.32,2.56,1.6,0,0.32,0.64,12.16,0.32,0,0,0,1.28,5.76,5.12
22Month,0,0.55,1.09,6.56,0,0,0,0.55,14.76,4.37,0,285.9,6.01,2.19,19.68,0.55,0.55,18.59,9.84,0,4.37,1.09,0,0,0.55,0.55,1.09,0.55,0,0,2.19,0,0,0,0,0.55,0,0.55
