stage,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,0,32.6912365828014,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,2.13958228293216,2.13958228293216,0,0,0,0
21Day,0,0,0,0,0,0,1.33853308820331,0,0,1.33853308820331,4.01559926460992,1.33853308820331,0,1.33853308820331,0,0
3Month,0.319949299554195,1.27979719821678,0.319949299554195,0.639898599108391,0.319949299554195,2.87954369598776,0,0.319949299554195,0,1.27979719821678,0,0.319949299554195,0.319949299554195,0,4.47929019375874,8.31868178840908
