stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,8.17,28.6,0,0,0,0,49.04,175.72,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,9.63,0,0,10.7,3.21,2.14,0,0,3.21,0,0,0,0,0,1.07,17.12,1.07,32.09,0,3.21,0,0,269.59,42.79,0,29.95,41.72,0,0,16.05,1.07,0,10.7,0,0,0
21Day,9.37,1.34,1.34,6.69,0,2.68,2.68,0,2.68,0,0,0,0,1.34,0,14.72,1.34,33.46,0,0,4.02,0,104.41,6.69,0,5.35,16.06,5.35,4.02,13.39,2.68,2.68,0,0,0,0
3Month,0.32,0.64,0.32,11.52,0,0,0,0.64,18.24,0,17.92,1.92,0,2.56,0.96,5.12,0.96,19.84,3.52,0.32,0.96,0.64,0.96,0.32,0.32,2.24,0.32,0.96,52.47,0.96,0.96,0.32,0,1.28,27.52,1.92
22Month,0,1.09,0.55,7.11,0,0,0,0.55,4.37,1.64,20.23,1.09,0.55,3.28,0,3.83,3.83,48.11,1.64,1.09,0.55,0,6.56,0.55,1.09,8.75,0,0.55,27.88,13.12,0.55,0,0.55,0,0,0
