stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,8.17,0,32.69,4.09,4.09,0,4.09,0,4.09,0,0,0,0,0,8.17,8.17,24.52,110.33,0,0,0,0,32.69,572.1,0,0,0,24.52,0,0,0,0,0,0,4.09,0,0,0
72hpf,24.61,6.42,0,27.81,4.28,3.21,0,6.42,0,0,0,1.07,0,9.63,0,36.37,52.42,4.28,72.75,0,17.12,0,2.14,147.63,150.84,1.07,1.07,0,36.37,5.35,0,4.28,24.61,1.07,1.07,5.35,0,0,0
21Day,77.63,9.37,0,148.58,4.02,17.4,0,49.53,0,4.02,0,6.69,2.68,46.85,2.68,2.68,41.49,26.77,175.35,0,0,17.4,0,49.53,89.68,0,0,0,56.22,20.08,0,10.71,10.71,2.68,5.35,6.69,0,0,13.39
3Month,0.96,3.2,0.96,46.07,0.64,0,0.64,2.24,2.88,5.76,0,96.62,5.76,2.56,16.96,2.88,12.16,8.96,13.76,1.6,0,2.56,3.52,1.28,0.32,1.6,1.6,0,1.28,0.96,0.32,115.82,0.32,0,0,0,3.2,5.12,7.68
22Month,1.09,3.83,2.19,11.48,0,0,0.55,1.09,3.83,12.03,4.37,340.02,3.28,11.48,21.32,0.55,3.83,24.05,13.67,1.09,5.47,1.64,0,1.09,0.55,2.19,3.28,0.55,2.19,0,0,59.59,2.19,1.09,0,0,0.55,0,2.19
