stage,Cardiomyocyte,Erythrocyte,Granulocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,0,6.41874684879647,2.13958228293216,0
21Day,0,1.33853308820331,1.33853308820331,5.35413235281323,0,1.33853308820331,1.33853308820331
