stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,3.21,1.07,7.49,0,0,0,0,0,0,53.49,0,0,1.07,6.42,8.56,1.07,9.63,0,796.99,1.07,118.75,20.33,35.3,0,0,0,16.05,102.7,0,0,1.07,1.07,0,2.14,0,0,0
21Day,148.58,25.43,66.93,477.86,24.09,227.55,0,54.88,0,10.71,28.11,1.34,5730.26,5.35,115.11,95.04,44.17,325.26,103.07,514,0,49.53,116.45,310.54,591.63,322.59,12.05,14.72,0,248.97,977.13,0,1.34,50.86,29.45,107.08,18.74,0,0,72.28
3Month,47.35,200.61,696.53,2264.92,9.6,0,466.17,30.4,13.44,524.72,626.78,15.36,249332.01,864.82,70.39,2609.19,543.59,780.04,496.24,1028,199.97,240.6,498.8,9088.16,151.02,23.68,144.3,292.75,0,48.95,2788.68,10.24,465.85,103.98,12.16,0.64,8.64,493.04,268.44,640.86
22Month,71.61,243.26,244.9,530.8,4.92,0,487.07,12.57,2.73,103.86,422.02,127.37,196032.54,203.36,69.97,844.03,66.69,104.41,369.54,613.89,23.51,3583.32,178.21,470.67,36.63,12.03,83.09,226.32,118.08,25.15,259.66,0,137.76,59.59,61.77,1.09,4.92,21.87,1.64,167.82
