stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,28.6,61.3,0,0,0,0,20.43,478.11,4.09,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,16.05,9.63,0,25.67,5.35,7.49,0,1.07,0,0,0,0,0,0,0,0,14.98,44.93,7.49,28.88,0,2.14,1.07,2.14,442.89,134.79,2.14,2.14,22.47,2.14,0,11.77,1.07,1.07,6.42,0,0,0
21Day,32.12,1.34,1.34,26.77,2.68,10.71,0,2.68,0,0,4.02,0,14.72,0,8.03,10.71,1.34,9.37,8.03,22.76,0,0,0,0,99.05,49.53,0,1.34,14.72,4.02,0,2.68,2.68,2.68,1.34,0,0,6.69
3Month,2.88,17.28,13.44,205.73,3.84,0,6.72,3.84,0.32,24.32,62.39,0,2136.94,68.15,8.96,89.27,31.67,71.99,69.75,88.31,23.36,2.56,8.64,12.8,15.04,4.48,13.76,14.4,4.16,31.36,115.18,5.44,0,0,4.8,13.76,27.52,37.43
22Month,1.64,18.04,6.56,35.53,0,0,2.19,2.73,0.55,9.84,27.88,13.67,846.77,34.44,13.67,79.81,3.83,8.2,45.37,47.56,1.64,7.11,3.28,3.28,8.75,3.28,10.39,18.59,1.09,2.73,61.23,7.65,1.64,0,0,0.55,0,12.03
