stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte
24hpf,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7776411556516,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,1.06979114146608,0,2.13958228293216,0,0,6.41874684879647,6.41874684879647,0,1.06979114146608,0,0,3.20937342439823,0,0
21Day,0,0,0,4.01559926460992,2.67706617640661,0,0,0,0,0,0,0,2.67706617640661,0,0,5.35413235281323,1.33853308820331,0,0,0,0,0,0,0
3Month,0,0.319949299554195,0.319949299554195,5.11918879286713,0,26.8757411625524,0.319949299554195,0,0.639898599108391,0.319949299554195,2.55959439643356,0.319949299554195,0.959847898662586,1.27979719821678,0.319949299554195,0,0,0,0,0.319949299554195,1.27979719821678,0,0,0.319949299554195
22Month,0,0,0,2.18661860478973,0,37.1725162814255,0,0.546654651197433,0,0,0,0.546654651197433,1.09330930239487,0.546654651197433,0,0,0,0.546654651197433,0.546654651197433,0,0,0,0.546654651197433,0
