stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,16.35,4.09,4.09,0,0,0,0,12.26,102.16,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,81.3,0,0,2.14,0,2.14,0,0,0,0,0,0,0,0,4.28,5.35,3.21,4.28,0,0,0,1.07,100.56,23.54,5.35,1.07,6.42,0,1.07,9.63,4.28,1.07,0,0,0,0
21Day,91.02,0,0,10.71,0,6.69,0,0,0,0,1.34,0,0,0,1.34,1.34,0,13.39,0,0,5.35,1.34,45.51,18.74,1.34,1.34,4.02,4.02,2.68,1.34,0,2.68,1.34,0,0,1.34
3Month,27.84,2.88,1.28,51.51,0.64,0,0,6.4,2.56,0,17.6,4.8,0.96,13.12,3.2,17.6,7.68,26.56,3.84,0,6.72,102.38,6.4,1.92,1.6,6.72,1.28,0.32,38.39,3.52,1.92,0,0.32,3.84,15.04,6.72
22Month,30.61,2.73,1.64,18.04,0,0,1.09,4.37,2.73,2.19,48.65,0.55,1.64,19.68,2.19,2.19,7.65,16.4,0,3.83,3.28,3.83,2.73,0,2.19,4.37,0,0.55,14.76,2.73,1.64,0,0,0.55,0,3.83
