stage,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0,0
72hpf,0,0,2.13958228293216,0,0,8.55832913172862,1.06979114146608,0,0,0,0,3.20937342439823,4.27916456586431
21Day,0,0,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331
22Month,0.546654651197433,3.2799279071846,0,0.546654651197433,0,0,0,0.546654651197433,0,1.09330930239487,0,0,0
