stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,12.2592137185505,4.08640457285017,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,2.13958228293216,2.13958228293216,4.27916456586431,0,0,0,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,2.67706617640661,5.35413235281323,2.67706617640661,0,0,1.33853308820331,0,0,1.33853308820331
3Month,0.319949299554195,0,0.319949299554195,0.959847898662586,0.319949299554195,0,0,0,0,0,0.639898599108391,0,0,1.59974649777098,0
