stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,4.08640457285017,0,0,0,4.08640457285017,0,0,4.08640457285017,16.3456182914007,0,0,0,0
72hpf,1.06979114146608,0,0,1.06979114146608,1.06979114146608,0,0,1.06979114146608,0,2.13958228293216,0,7.48853799026255,5.34895570733039,0,3.20937342439823,0,0
21Day,2.67706617640661,1.33853308820331,5.35413235281323,0,1.33853308820331,1.33853308820331,0,5.35413235281323,0,10.7082647056265,0,2.67706617640661,4.01559926460992,0,2.67706617640661,0,0
3Month,0,0,0.319949299554195,0,0,0,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0,0,0.319949299554195,0,0.639898599108391,0.319949299554195
