stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,16.35,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,24.52,32.69,0,0,0,0,8.17,179.8,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,2.14,0,13.91,1.07,17.12,0,1.07,0,0,0,0,0,0,2.14,0,6.42,47.07,27.81,36.37,0,7.49,1.07,4.28,58.84,85.58,0,0,0,21.4,5.35,1.07,14.98,4.28,0,3.21,0,0,0
21Day,14.72,0,2.68,50.86,1.34,32.12,0,20.08,0,0,2.68,0,0,4.02,32.12,8.03,2.68,16.06,26.77,103.07,0,4.02,6.69,0,30.79,30.79,0,0,0,26.77,9.37,2.68,9.37,2.68,5.35,1.34,0,0,4.02
3Month,0.96,1.92,1.6,75.83,0.32,0,0.96,2.56,0.32,18.24,26.88,0,49.91,21.12,7.36,31.67,4.48,23.36,32.31,23.36,1.28,0.32,7.36,3.2,4.16,1.6,1.6,2.56,0,0.32,6.4,235.48,0.96,0,0,0.64,6.08,35.83,64.31
22Month,0.55,2.19,2.73,15.31,0,0,3.28,1.64,0,13.12,83.09,11.48,111.52,13.67,13.67,25.69,1.64,3.83,76.53,23.51,1.09,1.09,4.37,0,2.19,1.09,0.55,2.73,3.28,0,1.64,91.29,1.09,0,0,0,1.09,0,50.29
