stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,81.73,0,192.06,4.09,8.17,0,4.09,0,0,12.26,0,16.35,0,0,8.17,0,40.86,57.21,106.25,335.09,0,0,0,4.09,122.59,2382.37,0,0,0,49.04,0,0,0,0,0,0,8.17,0,0,0
72hpf,46,47.07,0,149.77,43.86,66.33,0,3.21,0,1.07,1.07,0,0,0,0,19.26,0,71.68,225.73,13.91,273.87,0,9.63,9.63,0,1188.54,914.67,2.14,7.49,0,201.12,4.28,0,4.28,74.89,3.21,6.42,16.05,0,0,0
21Day,78.97,22.76,5.35,360.07,9.37,176.69,0,76.3,0,2.68,21.42,0,0,13.39,9.37,91.02,13.39,56.22,68.27,48.19,285.11,0,0,32.12,0,369.44,265.03,8.03,5.35,0,92.36,34.8,0,25.43,42.83,9.37,16.06,8.03,2.68,0,26.77
3Month,1.28,45.75,7.04,615.58,10.24,0,9.6,18.24,2.88,69.75,139.5,1.6,0,288.27,146.86,22.4,142.06,45.43,130.86,112.3,159.65,31.67,0.96,44.79,28.48,43.19,10.24,32.31,16,0,7.36,21.12,0.32,1476.25,5.44,0,0,4.16,46.71,1665.34,81.91
22Month,0.55,63.41,8.2,225.22,5.47,0,10.39,11.48,0,32.25,241.07,18.59,0,295.74,83.64,50.29,156.34,12.57,16.95,120.81,107.14,4.92,9.84,23.51,1.09,17.49,8.75,34.99,16.95,2.19,6.56,1.64,0,263.49,12.03,4.37,0,1.09,7.11,7.11,28.97
