stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Mesenchymal.cell,Neural.cell
24hpf,8.17280914570035,4.08640457285017,0,0,4.08640457285017,0
72hpf,2.13958228293216,0,0,0,0,0
21Day,2.67706617640661,0,1.33853308820331,0,0,5.35413235281323
22Month,0,0,0,1.09330930239487,0,0
