stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,12.26,0,0,0,0,20.43,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,2.14,0,6.42,1.07,8.56,0,0,0,0,0,0,0,0,0,0,7.49,17.12,2.14,9.63,0,0,0,0,1048.4,43.86,9.63,3.21,0,11.77,0,0,2.14,6.42,8.56,3.21,0,0,0
21Day,8.03,2.68,2.68,53.54,0,13.39,0,1.34,0,0,1.34,0,1.34,0,5.35,12.05,4.02,12.05,1.34,8.03,0,0,2.68,0,471.16,28.11,14.72,9.37,0,4.02,16.06,0,6.69,21.42,81.65,1.34,0,0,0
3Month,0,10.88,6.72,71.03,0.32,0,1.28,0,0.64,1.6,1.92,0.64,103.34,5.44,0.32,32.31,20.16,3.84,4.16,26.24,0.64,0,5.12,30.08,23.36,1.28,63.99,0.64,0,0.32,3.2,36.47,1.92,0,0.32,0.32,1.6,79.03,3.2
22Month,0.55,14.21,4.92,45.37,0,0,0,0,0,2.19,14.21,2.19,758.21,3.83,1.64,90.2,3.83,1.09,10.93,12.57,0,3.83,8.2,2.73,40.45,0.55,85.82,3.83,1.64,0,0.55,18.59,7.11,6.01,0,0.55,0.55,0,5.47
