stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,8.17280914570035,0,0,0,0,0,4.08640457285017,8.17280914570035,0
72hpf,0,0,1.06979114146608,0,0,0,0,4.27916456586431,3.20937342439823,0
21Day,1.33853308820331,0,0,0,0,1.33853308820331,1.33853308820331,2.67706617640661,0,0
22Month,0,0,0,1.6399639535923,0.546654651197433,0,0,0,0,0.546654651197433
