stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,8.55832913172862,0,0,1.06979114146608,0,0,0
21Day,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,0,0.319949299554195,0.319949299554195,0,3.83939159465034,0.319949299554195,0.959847898662586
