stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,102.16,277.88,4.09,290.13,0,0,0,0,0,0,0,0,0,0,0,0,4.09,93.99,204.32,637.48,0,0,0,4.09,24.52,551.66,0,0,0,8.17,0,0,0,0,0,24.52,0,0,0
72hpf,205.4,277.08,0,10.7,24.61,4.28,0,7.49,0,0,0,1.07,0,0,0,0,3.21,114.47,24.61,136.93,0,5.35,18.19,9.63,219.31,98.42,5.35,4.28,0,181.86,4.28,0,37.44,8.56,2.14,31.02,0,0,0
21Day,180.7,223.54,0,37.48,10.71,13.39,0,2.68,0,9.37,2.68,0,2.68,0,6.69,2.68,8.03,18.74,41.49,178.02,0,0,112.44,10.71,145.9,72.28,8.03,10.71,0,46.85,9.37,1.34,14.72,87,262.35,10.71,4.02,0,2.68
3Month,44.79,757.96,3.52,77.11,3.2,0,2.88,13.76,0.64,97.9,24,0.64,29.76,22.72,2.24,16.64,18.24,17.28,166.05,316.11,41.91,0.32,47.03,219.17,9.28,4.48,47.67,2.24,0,19.2,9.6,95.34,5.44,4.8,0.64,16.96,321.87,32.95,12.16
22Month,20.23,1344.22,0.55,32.8,0,0,3.83,16.95,0.55,37.17,34.99,22.41,130.1,6.01,7.65,10.39,4.92,8.75,213.2,78.17,2.19,2.73,24.05,9.84,24.05,3.28,48.11,10.93,2.73,6.01,0.55,67.79,21.87,225.77,0,15.31,80.9,0.55,3.83
