stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,8.17280914570035,0,0,0,0,4.08640457285017,0,0,0,0,4.08640457285017,0,8.17280914570035,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,7.48853799026255,0,0,0,0,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319949299554195,0,0,0.639898599108391,0
22Month,2.73327325598717,1.6399639535923,4.37323720957947,0.546654651197433,1.09330930239487,4.9198918607769,3.82658255838203,0,19.6795674431076,2.18661860478973,0.546654651197433,1.6399639535923,0,2.18661860478973,3.2799279071846,0.546654651197433,1.09330930239487,0.546654651197433,1.09330930239487,0,0.546654651197433,356.965487231924,0,0.546654651197433,0,0,1.6399639535923
