stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,65.38,0,8.17,0,0,0,0,4.09,0,0,0,0,0,8.17,28.6,24.52,81.73,0,0,0,4.09,44.95,265.62,0,0,0,8.17,0,0,0,0,8.17,0,0,0
72hpf,11.77,2.14,0,19.26,8.56,24.61,0,2.14,0,0,0,0,0,0,2.14,1.07,8.56,63.12,3.21,43.86,0,4.28,3.21,0,157.26,73.82,2.14,1.07,0,52.42,1.07,1.07,18.19,0,4.28,0,0,0
21Day,30.79,0,0,72.28,5.35,72.28,0,82.99,0,1.34,5.35,0,4.02,4.02,21.42,2.68,0,37.48,8.03,85.67,0,0,10.71,0,44.17,25.43,5.35,1.34,0,37.48,4.02,0,14.72,1.34,0,1.34,0,6.69
3Month,2.56,3.84,1.92,153.58,0.32,0,8,12.8,0.32,33.91,37.75,0,145.26,62.71,11.84,60.47,8.32,68.15,40.95,76.79,20.16,0,28.8,2.24,12.48,3.2,9.6,2.24,0,5.76,5.12,52.47,1.92,0,1.28,9.28,103.02,31.36
22Month,0.55,2.19,0,34.99,1.09,0,1.64,8.75,0.55,10.39,73.25,13.67,103.32,39.36,19.68,41,2.19,6.56,41.55,44.28,1.09,1.64,12.03,0.55,4.37,0.55,3.83,0.55,0.55,0,1.09,19.68,1.64,0,1.09,0.55,0.55,13.12
