stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,16.35,0,57.21,0,0,0,0,0,4.09,0,4.09,0,0,0,0,4.09,114.42,77.64,98.07,0,0,0,0,204.32,559.84,0,0,0,16.35,0,0,0,0,0,0,4.09,0,0,0
72hpf,27.81,13.91,0,55.63,14.98,26.74,0,3.21,0,2.14,0,0,0,0,3.21,1.07,23.54,312.38,18.19,86.65,0,8.56,5.35,5.35,421.5,201.12,3.21,4.28,0,73.82,0,0,1.07,34.23,4.28,2.14,8.56,0,0,0
21Day,36.14,5.35,9.37,163.3,6.69,48.19,0,36.14,0,9.37,0,0,2.68,1.34,42.83,16.06,25.43,78.97,40.16,131.18,0,0,17.4,0,148.58,81.65,1.34,5.35,0,60.23,20.08,0,2.68,21.42,6.69,9.37,6.69,0,0,24.09
3Month,0.96,23.36,20.48,294.35,1.6,0,2.24,4.16,31.36,85.11,1.6,0,518.96,92.79,8.96,125.74,31.99,63.03,97.9,110.06,24,0.64,22.4,24.96,17.6,3.2,10.56,17.6,0,3.52,13.44,0.96,167.01,3.52,0.32,0,2.56,26.56,61.75,63.99
22Month,0.55,41.55,10.39,84.73,1.09,0,6.01,7.11,11.48,112.61,30.61,0,632.48,36.63,19.68,119.17,6.01,14.21,99.49,109.33,4.37,11.48,11.48,1.09,9.29,1.64,9.84,31.71,1.09,12.57,3.28,0,53.03,6.56,3.83,0,0,6.01,0,36.08
