stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,412.73,0,0,0,0,0,0,4.09,0,0,0,0,0,2741.98,4.09,24.52,0,0,0,4.09,130.76,0,0,0,0,0,4.09,0,0,0,0,0,0
72hpf,509.22,71.68,0,1628.22,53.49,621.55,11.77,1.07,10.7,0,0,3.21,0,17.12,3.21,116.61,106550.13,58.84,785.23,31.02,27.81,7.49,4176.46,1943.81,14.98,16.05,857.97,9.63,3.21,289.91,14.98,16.05,59.91,0,0,0
21Day,2.68,0,0,174.01,0,1.34,0,0,0,0,0,1.34,0,0,1.34,1.34,360.07,0,6.69,0,1.34,0,14.72,12.05,0,0,4.02,9.37,0,0,0,2.68,1.34,0,0,1.34
3Month,0,0,0,0.64,0,0,0,0,0.64,0,0,1.92,0,0,0.64,0,0.32,0,0.32,0,1.28,0,0,0,0,0,0,0,8.96,0,0,0,0,0,3.52,0
22Month,0,0.55,16.4,1.09,0,0,0,1.64,4.37,0.55,0,6.56,4.37,0,32.25,0,0.55,1.64,1.64,0.55,0,0,0,0,0,1.09,0,0,4.37,0,0,0,0,0.55,0,0
