stage,Epithelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,3.83939159465034,4.15934089420454,2.55959439643356,0,0.319949299554195,3.83939159465034,0.319949299554195,0.959847898662586,0.319949299554195,0,5.43913809242132,0.319949299554195,0,0.319949299554195,0.959847898662586,0.319949299554195,2.23964509687937
22Month,2.73327325598717,8.74647441915893,0,0.546654651197433,0,0.546654651197433,1.6399639535923,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0.546654651197433,0,0
