stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,257.44,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,8.17,28.6,0,0,0,0,4.09,359.6,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,2.14,4.28,0,28.88,6.42,5.35,0,0,0,0,0,0,0,0,0,0,1.07,22.47,0,18.19,0,0,0,0,96.28,93.07,0,0,0,9.63,0,1.07,8.56,0,4.28,0,0,0
21Day,2.68,0,0,24.09,1.34,2.68,0,0,0,0,0,0,0,0,0,0,5.35,4.02,0,13.39,0,0,0,0,37.48,30.79,1.34,0,0,18.74,4.02,0,4.02,0,2.68,0,0,0
3Month,0,0.64,0.32,31.67,0.32,0,0.32,0,0.64,1.28,2.56,0,13.12,2.88,0.32,3.2,16.96,3.52,2.88,14.08,0.32,0,1.6,2.24,4.8,0.64,1.6,0,0,1.28,0.96,24.96,3.2,0,1.92,5.44,2.56,0.96
22Month,0,0.55,1.64,24.6,0,0,0.55,0.55,0,0,11.48,1.64,73.25,2.73,1.09,10.93,7.65,1.09,6.56,8.2,0,2.19,2.19,0,1.64,1.64,1.09,1.09,0.55,0,0,6.01,12.57,1.64,0.55,1.64,0,1.09
