stage,Epithelial.cell,Epithelial.cell..Brain.,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,4.08640457285017,4.08640457285017,0
72hpf,0,1.06979114146608,0,13.907284839059,4.27916456586431,1.06979114146608
21Day,1.33853308820331,1.33853308820331,2.67706617640661,1.33853308820331,0,1.33853308820331
