stage,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,4.08640457285017,0,4.08640457285017,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0
22Month,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0,0,0.546654651197433
