stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,20.43,0,57.21,0,0,0,4.09,0,0,0,36.78,0,0,0,0,0,32.69,24.52,93.99,0,0,0,4.09,32.69,568.01,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,0,0,16.05,1.07,4.28,0,4.28,0,0,0,0,0,0,4.28,0,12.84,10.7,5.35,42.79,0,6.42,0,3.21,28.88,73.82,0,0,35.3,1.07,3.21,1.07,10.7,17.12,2.14,0,0,0
21Day,36.14,2.68,1.34,85.67,1.34,14.72,0,32.12,1.34,0,0,0,0,0,32.12,2.68,2.68,36.14,5.35,76.3,0,0,16.06,0,22.76,36.14,1.34,0,52.2,6.69,2.68,8.03,62.91,248.97,1.34,0,0,4.02
3Month,0.96,8.64,1.28,38.71,0.32,0,1.6,11.84,3.52,12.48,0.32,0,38.07,9.6,2.88,11.2,3.52,25.6,11.2,19.52,4.48,0.32,2.24,1.92,1.6,0,2.24,0.96,1.28,2.24,93.11,0.96,0,0.32,0.64,5.76,7.68,10.24
22Month,1.64,22.41,4.37,23.51,0.55,0,1.09,3.28,3.28,24.6,7.11,0,289.73,5.47,10.93,29.52,2.19,8.2,27.33,29.52,0.55,9.29,4.37,0,0,0.55,3.83,1.09,0,1.09,69.43,1.09,40.45,0,0.55,1.64,0.55,9.29
