stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,18.19,1.07,1673.15,0,12.84,0,0,0,0,0,2.14,0,3.21,11.77,2.14,6.42,0,0,0,0,26.74,13.91,0,1.07,5.35,2.14,0,4.28,0,0,0,0,0,0
21Day,8.03,1.34,0,32.12,0,1950.24,0,291.8,0,0,0,2.68,1.34,8.03,2.68,1.34,17.4,8.03,13.39,0,0,4.02,0,22.76,12.05,0,1.34,9.37,41.49,0,1.34,1.34,20.08,1.34,0,0,0
3Month,0,1.6,0.96,63.67,0,0,40.63,19.2,0.96,4.16,0.32,11.2,3.52,1.28,5.76,0.64,6.4,4.16,6.08,1.28,0,0.64,0.64,0.32,0,0.32,0.64,1.6,1.28,14.72,0,0,0,0,285.71,23.68,3.2
22Month,0,2.73,0,12.57,0,0,42.09,35.53,0,4.92,0,31.71,3.28,2.19,4.92,0,0.55,3.28,6.56,0,0.55,1.09,0,0.55,0,1.09,4.37,0,0,10.39,2.19,0,0,0,14.21,0,1.64
