stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,0,0,4.27916456586431,0,1.06979114146608,12.8374936975929,5.34895570733039,0,1.06979114146608,0,0,2.13958228293216,1.06979114146608,0
21Day,0,2.67706617640661,1.33853308820331,0,0,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0,0,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0.639898599108391,0,0,0.319949299554195
22Month,0,0,0,1.09330930239487,0,0,0,0,0,0,0.546654651197433,0,0,0,0,0,0
