stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,24.52,0,114.42,0,4.09,0,0,0,0,0,20.43,0,0,0,4.09,8.17,53.12,61.3,102.16,0,0,0,4.09,61.3,670.17,0,0,0,24.52,0,0,4.09,0,0,16.35,0,0,0
72hpf,12.84,6.42,0,44.93,5.35,4.28,0,0,0,0,0,1.07,1.07,0,2.14,2.14,33.16,129.44,6.42,74.89,1.07,19.26,2.14,5.35,104.84,120.89,1.07,1.07,0,80.23,5.35,0,20.33,4.28,4.28,9.63,0,0,0
21Day,54.88,13.39,10.71,230.23,4.02,50.86,0,18.74,4.02,5.35,0,0,204.8,4.02,28.11,214.17,16.06,78.97,34.8,199.44,1.34,2.68,32.12,6.69,131.18,93.7,8.03,8.03,0,81.65,56.22,4.02,16.06,8.03,25.43,5.35,0,0,13.39
3Month,0.32,3.84,6.72,46.71,0.32,0,0.64,2.24,19.84,9.28,0,0,882.74,16,1.92,163.17,8.96,13.44,11.52,14.72,3.84,0.96,12.16,13.76,1.92,0.64,4.8,2.24,0,0.96,18.56,62.71,0.32,0,0,0,6.72,10.88,7.68
22Month,1.09,6.01,11.48,14.76,0,0,3.83,0.55,9.29,21.32,10.39,0,1367.73,8.75,4.37,219.76,2.73,3.83,19.13,19.13,0,12.03,6.56,1.09,1.09,0.55,2.19,6.01,6.56,0,4.37,13.67,0,2.73,0,0,2.19,0,3.83
