stage,Cardiomyocyte,Epithelial.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,4.08640457285017,0,0,8.17280914570035,4.08640457285017,0,0,0,4.08640457285017,4.08640457285017,0
72hpf,0,1.06979114146608,2.13958228293216,2.13958228293216,0,2.13958228293216,0,1.06979114146608,0,0,0
21Day,0,8.03119852921984,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0
3Month,0,0.639898599108391,0,0,0,0,0,0,0,0,0.319949299554195
