stage,Erythroid.progenitor.cell,Fibroblast,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,6.41874684879647,0,1.06979114146608
21Day,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,1.27979719821678,0,0
22Month,0,0.546654651197433,0.546654651197433,1.6399639535923,3.2799279071846,0.546654651197433,0.546654651197433,0.546654651197433,1.09330930239487,0,0.546654651197433,0
