stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,8.17280914570035,0,0,0,0,0,0,0,0,4.08640457285017,0,4.08640457285017,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,0,1.06979114146608,2.13958228293216,0,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,5.35413235281323,0,0,0,0,0,0
3Month,0,3.51944229509615,0,0.319949299554195,0.959847898662586,0,4.79923949331293,2.23964509687937,0.319949299554195,0.639898599108391,0.639898599108391,2.23964509687937,0.959847898662586,0.319949299554195,0,0,0.319949299554195,0,0,0,0,0.639898599108391,0.319949299554195,0.639898599108391
22Month,1.09330930239487,0,0,0,1.6399639535923,0.546654651197433,10.9330930239487,0.546654651197433,0.546654651197433,2.73327325598717,0.546654651197433,3.2799279071846,2.18661860478973,0,1.09330930239487,0.546654651197433,0,0,0,0.546654651197433,0.546654651197433,0,0,0
