stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.86,32.69,0,0,0,0,36.78,392.29,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,9.63,1.07,0,5.35,2.14,2.14,0,1.07,0,0,1.07,0,0,0,0,0,7.49,23.54,2.14,36.37,0,2.14,2.14,0,48.14,90.93,0,0,0,26.74,0,4.28,14.98,0,1.07,0,0,0
21Day,5.35,1.34,0,22.76,1.34,2.68,0,12.05,0,0,0,0,2.68,0,8.03,0,4.02,6.69,0,56.22,0,0,4.02,0,10.71,33.46,0,1.34,0,16.06,2.68,13.39,10.71,0,2.68,1.34,0,1.34
3Month,2.24,7.04,2.56,64.95,0.96,0,3.2,2.88,0.64,4.48,10.24,0.64,147.5,7.68,4.16,23.68,14.72,16,11.84,46.71,10.88,0.64,4.16,23.36,4.8,1.92,3.52,2.88,0,4.48,9.6,988.64,4.16,0,1.6,7.68,637.02,9.92
22Month,0,4.92,1.64,28.43,1.09,0,1.64,1.09,0.55,4.92,9.84,1.64,299.02,2.19,6.56,39.36,0.55,7.11,18.04,37.72,2.73,7.11,1.09,0.55,2.73,0,1.64,6.01,2.19,2.73,0.55,342.75,2.19,2.19,0.55,1.09,1.09,2.19
