stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,28.6,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,1.07,3.21,0,1.07,1.07,0,0,0,0,0,0,0,0,0,1.07,0,10.7,3.21,0,8.56,0,0,0,7.49,25.67,17.12,2.14,0,0,18.19,0,0,8.56,0,1.07,0,0,0
21Day,1.34,1.34,64.25,14.72,0,10.71,0,2.68,0,2.68,0,0,6.69,0,25.43,2.68,0,2.68,2.68,26.77,0,0,1.34,16.06,24.09,13.39,0,1.34,0,25.43,5.35,0,6.69,0,0,0,0,36.14
3Month,0.32,3.84,53.43,19.52,0,0,0.64,0,0,32.31,3.2,0,25.28,6.72,4.16,48.63,0.64,5.12,8.32,22.72,2.24,0,2.56,39.35,1.28,0,3.2,0.32,0,1.6,3.84,117.1,0.64,0.32,0,5.12,43.19,228.76
22Month,0,7.65,57.95,9.29,0.55,0,2.73,0.55,0.55,19.13,10.39,4.37,79.26,4.37,4.37,113.7,0,1.64,11.48,15.85,0,2.73,1.09,3.83,1.64,0,3.83,3.83,1.09,0,1.09,29.52,3.83,0,0,0,0.55,135.02
