stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,12.26,0,28.6,0,0,0,0,0,0,0,4.09,0,0,0,4.09,16.35,16.35,4.09,89.9,0,0,0,0,2762.41,322.83,0,0,0,0,0,0,0,0,0,0,81.73,0,0,0
72hpf,20.33,19.26,0,27.81,1.07,7.49,0,1.07,0,0,0,0,0,0,1.07,5.35,4.28,39.58,1.07,21.4,0,3.21,2.14,0,1262.35,94.14,1.07,4.28,0,41.72,1.07,0,0,31.02,0,1.07,221.45,0,0,0
21Day,14.72,9.37,2.68,54.88,2.68,17.4,0,1.34,0,1.34,0,0,64.25,0,12.05,4.02,1.34,13.39,2.68,38.82,0,1.34,12.05,0,171.33,20.08,1.34,1.34,0,9.37,10.71,0,2.68,4.02,0,4.02,18.74,0,0,0
3Month,4.8,4.16,2.88,31.99,0,0,2.24,0,3.2,4.48,0.32,0,895.54,17.28,1.28,42.23,4.16,10.88,7.36,10.88,1.92,2.56,6.08,3.52,9.28,0,0.96,1.6,0,0,10.88,0.32,61.75,1.28,0,0,0,3.52,12.8,2.56
22Month,7.65,3.28,0.55,7.65,0,0,0,0,0.55,2.19,0,0,197.89,3.28,0.55,45.92,0,1.09,6.56,6.01,0,5.47,0.55,0,6.01,0.55,2.19,0.55,11.48,0,1.09,0,34.99,0.55,1.64,0,0,0,0,0.55
