stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,8.17280914570035,0,36.7776411556516,0,0,0
72hpf,1.06979114146608,2.13958228293216,0,0,0,0,4.27916456586431,7.48853799026255,0,0,1.06979114146608
21Day,2.67706617640661,4.01559926460992,1.33853308820331,0,0,4.01559926460992,1.33853308820331,0,1.33853308820331,0,0
3Month,0,0,0,0.319949299554195,0.319949299554195,0,0,0,0,0.959847898662586,0
