stage,Epithelial.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell
21Day,0,0,0,0,0,1.33853308820331,0
3Month,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,2.87954369598776
22Month,0,0,0.546654651197433,2.18661860478973,0.546654651197433,0,0
